symbol,side,opened,entry,sl0,tp0,exitReason,exitBar,finalLevel,pnl
BEUSDT,1,2026-07-29T01:40:48.0000000Z,180.67,181.1685,160.258,sl,0,0,-0.5338761277467205402114352134
BEUSDT,1,2026-07-29T01:40:51.0000000Z,180.37,181.1685,160.258,sl,0,0,-0.7840516715640073182901812940
TERUSDT,1,2026-07-29T02:07:00.0000000Z,346.35,349.189,306.246,sl,0,0,-1.3495365959289735816370723256
TERUSDT,1,2026-07-29T02:07:03.0000000Z,346.35,349.189,306.246,sl,0,0,-1.3495365959289735816370723256
1000RATSUSDT,0,2026-07-29T03:04:05.0000000Z,0.02678,0.02639597,0.02798968,sl,2,2,0.6300000000000000000000000000
MAGMAUSDT,0,2026-07-29T04:41:24.0000000Z,0.30204,0.2825064,0.3606408,sl,9,3,1.3800000000000000000000000000
FLOWUSDT,0,2026-07-29T05:23:57.0000000Z,0.02715,0.02655324,0.02886866,sl,2,1,-0.12
FLOWUSDT,0,2026-07-29T05:24:03.0000000Z,0.02714,0.02654346,0.02885803,sl,2,1,-0.12
TUTUSDT,0,2026-07-29T06:46:33.0000000Z,0.01381,0.013724,0.014913,tp,10,3,11.860448950036205648081100652
MUUUSDT,0,2026-07-29T07:13:46.0000000Z,25.36,25.2555,29.0745,sl,0,0,-0.7380993690851735015772870662
ACHUSDT,0,2026-07-29T08:38:57.0000000Z,0.005165,0.00503081,0.00555146,sl,0,0,-4.0170958373668925459825750241
OPNUSDT,0,2026-07-29T08:52:16.0000000Z,0.04757,0.047359,0.0530325,sl,0,0,-0.7853352953542148412865251209
SHAZUSDT,0,2026-07-29T09:19:58.0000000Z,45.59,44.7060099,48.68396535,sl,5,3,1.3800000000000000000000000000
GLWUSDT,0,2026-07-29T09:20:19.0000000Z,126.78,126.016,137.4145,sl,3,1,-0.12
ZAMAUSDT,0,2026-07-29T09:47:59.0000000Z,0.06519,0.063645,0.07005676,sl,0,0,-3.6749930971007823285780027611
PTBUSDT,0,2026-07-29T09:48:08.0000000Z,0.0006743,0.00065504,0.00070701,tp,0,0,7.1564348212961589796826338424
ZHIPUUSDT,0,2026-07-29T10:14:44.0000000Z,133.76,133.391,148.4365,sl,1,0,-0.5338008373205741626794258373
BCHUSDT,0,2026-07-29T10:58:52.0000000Z,211.3,208.53435,228.204,sl,35,0,-2.0833104590629436819687647895
METUSDT,1,2026-07-29T13:23:29.0000000Z,0.1729,0.173475,0.165475,sl,0,0,-0.6188432620011567379988432620
METUSDT,1,2026-07-29T13:23:33.0000000Z,0.1729,0.173475,0.165475,sl,0,0,-0.6188432620011567379988432620
ICNTUSDT,0,2026-07-29T13:23:40.0000000Z,0.1414,0.141055,0.15238,sl,0,0,-0.4859830268741159830268741160
BTWUSDT,0,2026-07-29T14:50:14.0000000Z,0.08983,0.08435935,0.10706254,sl,0,0,-9.255005009462317711232327730
ESPORTSUSDT,0,2026-07-29T15:46:03.0000000Z,0.026646,0.0248985,0.0318885,sl,10,0,-9.957311416347669443818959694
CRCLUSDT,0,2026-07-29T16:43:19.0000000Z,62.91,61.90725,67.9428,sl,6,1,-0.12
BTWUSDT,0,2026-07-29T17:00:39.0000000Z,0.08963,0.08326179,0.10968987,sl,10,0,-10.777497489679794711592100859
PHAROSUSDT,1,2026-07-29T18:08:59.0000000Z,0.4232,0.425675,0.402645,sl,7,3,1.3800000000000000000000000000
PHAROSUSDT,1,2026-07-29T18:09:03.0000000Z,0.4232,0.425675,0.402645,sl,7,3,1.3800000000000000000000000000
HK1810USDT,1,2026-07-29T18:09:15.0000000Z,31.85,31.8945,30.213,sl,1,0,-0.3295761381475667189952904239
HK1810USDT,1,2026-07-29T18:09:19.0000000Z,31.85,31.8945,30.213,sl,1,0,-0.3295761381475667189952904239
COPPERUSDT,1,2026-07-29T21:55:34.0000000Z,6.377,6.48622,6.04934,sl,58,0,-2.6890763681982123255449270817
币安人生USDT,0,2026-07-30T01:18:18.0000000Z,0.6365,0.6138,0.7046,sl,75,1,-0.12
EDENUSDT,0,2026-07-30T02:08:40.0000000Z,0.03814,0.0379695,0.0402415,sl,3,3,1.3800000000000000000000000000
BTWUSDT,1,2026-07-30T02:08:52.0000000Z,0.08092,0.0812735,0.0757025,sl,0,0,-0.7752768166089965397923875433
BTWUSDT,1,2026-07-30T02:08:55.0000000Z,0.08091,0.0812735,0.0757025,sl,0,0,-0.7938969225064886911383018168
REUSDT,1,2026-07-30T03:12:58.0000000Z,0.4976,0.5003,0.455115,sl,1,3,1.3800000000000000000000000000
REUSDT,1,2026-07-30T03:13:01.0000000Z,0.4981,0.5003,0.455115,sl,1,3,1.3800000000000000000000000000
PEOPLEUSDT,1,2026-07-30T03:30:49.0000000Z,0.00669,0.00674465,0.0063441,sl,0,0,-1.3453363228699551569506726457
PEOPLEUSDT,1,2026-07-30T03:30:52.0000000Z,0.006689,0.00674465,0.0063441,sl,0,0,-1.3679443863058753176857527284
ROBOUSDT,0,2026-07-30T04:34:58.0000000Z,0.01208,0.0118082,0.01293617,sl,4,1,-0.12
EPICUSDT,0,2026-07-30T04:35:09.0000000Z,0.7519,0.72641059,0.83219164,tp,6,3,15.897749700758079531852639979
ROBOUSDT,0,2026-07-30T04:52:09.0000000Z,0.01208,0.0117629,0.01307887,sl,3,1,-0.12
ROBOUSDT,0,2026-07-30T04:52:14.0000000Z,0.01208,0.0117629,0.01307887,sl,3,1,-0.12
STARUSDT,0,2026-07-30T05:07:13.0000000Z,0.08303,0.0827195,0.0933165,sl,0,0,-0.6809418282548476454293628809
0GUSDT,0,2026-07-30T08:22:19.0000000Z,0.1467,0.14627,0.15964,sl,2,0,-0.5596728016359918200408997955
PRLUSDT,1,2026-07-30T09:28:14.0000000Z,0.2106,0.211905,0.194855,sl,0,0,-1.0494871794871794871794871795
PRLUSDT,1,2026-07-30T09:28:17.0000000Z,0.2106,0.211905,0.194855,sl,0,0,-1.0494871794871794871794871795
BEUSDT,0,2026-07-30T09:43:36.0000000Z,167.58,164.0842812,179.8150158,tp,11,3,10.831500000000000000000000000
KORUUSDT,0,2026-07-30T10:31:27.0000000Z,12.77,12.707,14.0575,sl,0,0,-0.8600156617071260767423649178
INTWUSDT,0,2026-07-30T11:02:12.0000000Z,18.21,17.7358116,19.8696594,sl,0,0,-4.0259999999999999999999999998
SPYUSDT,1,2026-07-30T11:19:51.0000000Z,737.17,748.9554,663.453,sl,27,3,1.3800000000000000000000000002
COAIUSDT,0,2026-07-30T11:20:03.0000000Z,0.3332,0.317564,0.380108,sl,7,1,-0.12
TLMUSDT,0,2026-07-30T11:54:30.0000000Z,0.001598,0.00158955,0.00168255,sl,0,0,-0.9131789737171464330413016271
PYTHUSDT,1,2026-07-30T13:03:10.0000000Z,0.04088,0.0409605,0.038891,sl,0,0,-0.4153767123287671232876712329
PYTHUSDT,1,2026-07-30T13:03:17.0000000Z,0.04088,0.0409605,0.038891,sl,0,0,-0.4153767123287671232876712329
NFLXUSDT,1,2026-07-30T14:04:57.0000000Z,73.14,74.538,65.826,sl,256,3,1.3800000000000000000000000000
NOKUSDT,1,2026-07-30T14:05:25.0000000Z,8.98,8.9915,8.278,sl,0,0,-0.3120935412026726057906458797
NOKUSDT,1,2026-07-30T14:05:30.0000000Z,8.98,8.9915,8.278,sl,0,0,-0.3120935412026726057906458797
FHEUSDT,1,2026-07-30T17:44:09.0000000Z,0.02073,0.02097876,0.018694,sl,0,0,-1.9200000000000000000000000000
STRCUSDT,1,2026-07-30T18:14:27.0000000Z,88.65,90.2738,83.7786,sl,0,0,-2.8675465313028764805414551608
PROMPTUSDT,0,2026-07-30T18:30:36.0000000Z,0.01994,0.0191268,0.0223796,sl,23,2,0.6300000000000000000000000000
AKEUSDT,1,2026-07-30T19:17:41.0000000Z,0.0042919,0.00432517,0.00381037,sl,0,0,-1.2827717327989934527831496540
AKEUSDT,1,2026-07-30T19:17:44.0000000Z,0.0042984,0.00432517,0.00381037,sl,0,0,-1.0541848129536571747627024009
SAMSUNGUSDT,0,2026-07-30T20:16:35.0000000Z,170.41,168.1196896,174.4555,sl,6,1,-0.12
EULUSDT,0,2026-07-30T21:26:40.0000000Z,1.4878,1.420452,1.689844,sl,4,1,-0.12
TENCENTUSDT,1,2026-07-30T21:40:00.0000000Z,60.3,61.4686,56.7942,sl,18,0,-3.0269651741293532338308457711
INTCUSDT,1,2026-07-31T00:28:26.0000000Z,94.21,94.562,87.5805,sl,0,0,-0.6804500583802144146056681881
INTCUSDT,1,2026-07-31T00:28:29.0000000Z,94.19,94.562,87.5805,sl,0,0,-0.7124195774498354390062639346
AMATUSDT,1,2026-07-31T01:30:11.0000000Z,511.09,514.6605,475.1515,sl,0,0,-1.1679074135670821186092469036
AMATUSDT,1,2026-07-31T01:30:16.0000000Z,511.46,514.6605,475.1515,sl,0,0,-1.0586364525085050639346185430
IRENUSDT,1,2026-07-31T03:54:23.0000000Z,39.6,40.1215,34.8175,sl,1,0,-2.0953787878787878787878787879
IRENUSDT,1,2026-07-31T03:54:26.0000000Z,39.59,40.1215,34.8175,sl,1,0,-2.1337661025511492801212427381
AGLDUSDT,0,2026-07-31T04:10:04.0000000Z,0.14814,0.14256,0.16488,sl,9,3,1.3800000000000000000000000001
PRLUSDT,1,2026-07-31T05:04:45.0000000Z,0.2353,0.23685,0.213605,sl,4,3,1.3800000000000000000000000000
PRLUSDT,1,2026-07-31T05:04:49.0000000Z,0.2353,0.23685,0.213605,sl,4,3,1.3800000000000000000000000000
SNDKUSDT,1,2026-07-31T05:48:56.0000000Z,1325.79,1332.347,1167.131,sl,0,0,-0.8618595705202181340936347388
SNDKUSDT,1,2026-07-31T05:48:59.0000000Z,1325.76,1332.347,1167.131,sl,0,0,-0.8652706372194062273714699492
RUNEUSDT,0,2026-07-31T06:31:52.0000000Z,0.4344,0.425914,0.469152,sl,29,0,-3.0502486187845303867403314917
BEUSDT,1,2026-07-31T10:14:49.0000000Z,220.74,222.017,192.608,sl,2,0,-0.9877629790703995650992117424
BEUSDT,1,2026-07-31T10:14:53.0000000Z,220.7,222.017,192.608,sl,2,0,-1.0151064793837788853647485275
STXXUSDT,0,2026-07-31T10:56:53.0000000Z,903.93,876.1070346,991.57234101,sl,0,0,-4.7369999999999999999999999997
CRDOUSDT,0,2026-07-31T10:56:58.0000000Z,210.77,208.1648828,217.5785,sl,4,3,1.3800000000000000000000000000
RLCUSDT,1,2026-07-31T11:34:07.0000000Z,0.2877,0.288905,0.267535,sl,5,3,1.3800000000000000000000000000
RLCUSDT,1,2026-07-31T11:34:12.0000000Z,0.2877,0.288905,0.267535,sl,5,3,1.3800000000000000000000000000
VANRYUSDT,0,2026-07-31T12:36:57.0000000Z,0.003786,0.0037731,0.00407385,sl,0,0,-0.6310935023771790808240887480
BIRBUSDT,0,2026-07-31T12:51:20.0000000Z,0.05219,0.051975,0.062494,sl,1,3,1.3800000000000000000000000000
CLUSDT,1,2026-07-31T13:55:27.0000000Z,84.66,86.456,76.194,sl,27,0,-3.3021403260099220411055988660
SYNUSDT,0,2026-07-31T15:32:14.0000000Z,0.1062,0.10313719,0.11691983,sl,0,0,-4.4460028248587570621468926553
ARMUSDT,0,2026-07-31T17:03:19.0000000Z,240.4,238.831,266.131,sl,9,3,1.3800000000000000000000000000
AAVEUSDT,0,2026-07-31T18:06:50.0000000Z,95.21,93.8311,102.8268,sl,9,2,0.6300000000000000000000000000
BROCCOLI714USDT,0,2026-07-31T18:07:13.0000000Z,0.01421,0.01359954,0.01613295,sl,11,3,1.3800000000000000000000000000
WLFIUSDT,0,2026-07-31T18:34:41.0000000Z,0.05491,0.05384995,0.0593028,sl,66,0,-3.0157840101985066472409397196
GWEIUSDT,0,2026-07-31T18:35:09.0000000Z,0.01524,0.015227,0.0169285,sl,4,1,-0.12
CHILLGUYUSDT,0,2026-07-31T18:51:12.0000000Z,0.009792,0.00948629,0.0106605,sl,17,1,-0.12
CHILLGUYUSDT,0,2026-07-31T18:51:18.0000000Z,0.009798,0.00949211,0.0106638,sl,32,0,-4.8029454990814451928965094919
SHAZUSDT,0,2026-07-31T19:22:23.0000000Z,47.56,47.3465,52.715,sl,0,0,-0.7933599663582842724978973928
RIFUSDT,0,2026-07-31T19:36:21.0000000Z,0.08846,0.08546298,0.095147,sl,16,1,-0.12
KAITOUSDT,0,2026-07-31T21:30:49.0000000Z,1.0978,1.043757,1.259929,sl,26,2,0.6300000000000000000000000000
NILUSDT,0,2026-07-31T21:58:40.0000000Z,0.02905,0.028904,0.0317265,sl,0,0,-0.8738726333907056798623063683
TAGUSDT,1,2026-08-01T01:03:37.0000000Z,0.001348,0.0013616,0.0012076,sl,0,0,-1.6333531157270029673590504451
TAGUSDT,1,2026-08-01T01:03:44.0000000Z,0.001348,0.0013616,0.0012076,sl,0,0,-1.6333531157270029673590504451
SOXSUSDT,0,2026-08-01T01:18:16.0000000Z,55.39,55.331,63.8735,sl,0,0,-0.2797761328759703917674670518
AKEUSDT,0,2026-08-01T01:35:39.0000000Z,0.0041101,0.00388281,0.00469321,sl,3,3,1.3800000000000000000000000000
AKEUSDT,0,2026-08-01T01:35:45.0000000Z,0.0041099,0.00391509,0.0046931,sl,3,3,1.3800000000000000000000000000
SHAZUSDT,1,2026-08-01T02:18:22.0000000Z,47.19,47.4185,43.681,sl,0,0,-0.8463191354100445009535918627
SHAZUSDT,1,2026-08-01T02:18:27.0000000Z,47.19,47.4185,43.681,sl,0,0,-0.8463191354100445009535918627
UAIUSDT,0,2026-08-01T02:32:41.0000000Z,0.3879,0.385795,0.436145,sl,0,0,-0.9339984532095901005413766435
ESPUSDT,0,2026-08-01T03:02:01.0000000Z,0.0652,0.064953,0.0741645,sl,0,0,-0.6882515337423312883435582822
STORJUSDT,0,2026-08-01T03:31:07.0000000Z,0.04759,0.047394,0.05077,sl,2,0,-0.7377768438747636057995377180
HOLOUSDT,0,2026-08-01T05:26:06.0000000Z,0.0678,0.067472,0.0730685,sl,2,0,-0.8456637168141592920353982301
BROCCOLIF3BUSDT,0,2026-08-01T06:51:18.0000000Z,0.006051,0.00580521,0.00675888,sl,1,3,1.3800000000000000000000000000
CATIUSDT,0,2026-08-01T07:04:38.0000000Z,0.03688,0.03600226,0.0394079,sl,10,3,1.3800000000000000000000000000
BULLAUSDT,0,2026-08-01T11:22:02.0000000Z,0.014554,0.0144345,0.01763295,sl,0,0,-1.3516201731482753882094269617
ROBOUSDT,0,2026-08-01T12:19:04.0000000Z,0.01184,0.0112487,0.0136139,sl,10,0,-7.6111317567567567567567567568
AXTIUSDT,1,2026-08-01T14:25:34.0000000Z,60.22,60.669,50.524,sl,11,0,-1.2383992029226170707406177350
AXTIUSDT,1,2026-08-01T14:25:39.0000000Z,60.22,60.669,50.524,sl,11,0,-1.2383992029226170707406177350
BANDUSDT,0,2026-08-01T14:41:13.0000000Z,0.1618,0.15814008,0.17332874,sl,9,3,1.3800000000000000000000000000
STARUSDT,0,2026-08-01T14:41:23.0000000Z,0.07722,0.076809,0.0896915,sl,0,0,-0.9183682983682983682983682984
ALABUSDT,0,2026-08-01T15:42:51.0000000Z,303.58,302.1345,320.6505,sl,0,0,-0.8342268924171552803214968049
BEUSDT,0,2026-08-01T15:57:24.0000000Z,203.02,202.439,217.6665,sl,0,0,-0.5492680524086296916559944833
CAPUSDT,0,2026-08-01T16:41:16.0000000Z,0.03033,0.029747,0.0327564,sl,1,3,1.3800000000000000000000000000
TLMUSDT,0,2026-08-01T16:41:24.0000000Z,0.0016265,0.00162055,0.0017905,sl,0,0,-0.6687242545342760528742699047
1000SATSUSDT,1,2026-08-01T17:09:19.0000000Z,0.00001046,0.00001052,0.00000978,sl,0,0,-0.9804206500956022944550669216
1000SATSUSDT,1,2026-08-01T17:09:23.0000000Z,0.00001044,0.00001052,0.00000978,sl,0,0,-1.2694252873563218390804597701
CFXUSDT,0,2026-08-01T17:24:41.0000000Z,0.04255,0.0424695,0.045691,sl,4,1,-0.12
LIGHTUSDT,1,2026-08-01T17:38:16.0000000Z,0.1416,0.14183,0.13242,sl,0,0,-0.3636440677966101694915254237
LIGHTUSDT,1,2026-08-01T17:38:19.0000000Z,0.1416,0.14183,0.13242,sl,0,0,-0.3636440677966101694915254237
AIOUSDT,0,2026-08-01T19:30:44.0000000Z,0.05134,0.051021,0.069666,sl,0,0,-1.0520218153486560186988702766
BIRBUSDT,0,2026-08-01T20:01:38.0000000Z,0.04905,0.0488305,0.0555815,sl,0,0,-0.7912538226299694189602446483
HOMEUSDT,0,2026-08-01T22:51:00.0000000Z,0.006073,0.00585874,0.00669006,tp,10,3,15.121067017948295735221472090
OGNUSDT,0,2026-08-02T00:12:21.0000000Z,0.01527,0.0151955,0.016643,sl,1,0,-0.8518271119842829076620825147
COPPERUSDT,1,2026-08-02T01:38:10.0000000Z,6.517,6.59126,6.29422,sl,71,0,-1.8292220346785330673622832592
SYNUSDT,0,2026-08-02T02:24:12.0000000Z,0.0907,0.09027,0.100625,sl,0,0,-0.8311356119073869900771775083
BRUSDT,0,2026-08-02T02:24:16.0000000Z,0.17268,0.16928338,0.18337934,sl,0,0,-3.0705038220986796386379430161
BRUSDT,0,2026-08-02T02:24:22.0000000Z,0.17253,0.16913633,0.18322005,sl,0,0,-3.0705042601286732742131803166
MYXUSDT,1,2026-08-02T03:37:37.0000000Z,0.07432,0.07478,0.0697975,sl,0,0,-1.0484176533907427341227125942
MUUUSDT,0,2026-08-02T04:07:33.0000000Z,24.61,24.5455,27.1765,sl,0,0,-0.5131328728159284843559528647
GRIFFAINUSDT,0,2026-08-02T04:36:26.0000000Z,0.008663,0.00850594,0.00915774,sl,0,0,-2.8394967101466004848205009813
SAHARAUSDT,1,2026-08-02T04:50:00.0000000Z,0.007992,0.00800325,0.007428,sl,0,0,-0.3311486486486486486486486487
SNXXUSDT,0,2026-08-02T06:15:57.0000000Z,9.68,9.637,10.9245,sl,0,0,-0.7863223140495867768595041322
GIGGLEUSDT,1,2026-08-02T06:16:03.0000000Z,40.83,41.0255,37.9995,sl,1,2,0.6300000000000000000000000000
EULUSDT,0,2026-08-02T06:31:43.0000000Z,1.5266,1.51743,1.68195,sl,0,0,-1.0210218786846587187213415433
ELSAUSDT,1,2026-08-02T06:59:24.0000000Z,0.05266,0.052752,0.049177,sl,0,0,-0.3820584884162552221800227877
SNDKUSDT,0,2026-08-02T08:41:18.0000000Z,1242.78,1237.671,1314.4035,sl,10,0,-0.7366417225896779800125525030
MUSDT,1,2026-08-02T09:53:09.0000000Z,1.1691,1.17666,1.02697,sl,10,3,1.3800000000000000000000000000
MUSDT,1,2026-08-02T09:53:12.0000000Z,1.1696,1.17666,1.02697,sl,10,3,1.3800000000000000000000000000
DEXEUSDT,0,2026-08-02T10:23:09.0000000Z,2.355,2.33825,2.51095,sl,0,0,-1.1868789808917197452229299363
1000000BOBUSDT,0,2026-08-02T10:50:12.0000000Z,0.01663,0.01625483,0.01781179,sl,0,0,-3.5039747444377630787733012627
NILUSDT,0,2026-08-02T11:05:05.0000000Z,0.03116,0.03067764,0.03267942,sl,0,0,-2.4420154043645699614890885751
ESPUSDT,0,2026-08-02T11:20:47.0000000Z,0.06754,0.06714,0.072635,sl,0,0,-1.0083624518803671898134438851
AINUSDT,0,2026-08-02T12:16:25.0000000Z,0.07158,0.0687357,0.0801129,sl,4,3,1.3800000000000000000000000000
PHAROSUSDT,0,2026-08-02T12:16:43.0000000Z,0.4519,0.44307439,0.47970066,sl,10,0,-3.0495009957955299845098473113
TAOUSDT,0,2026-08-02T12:46:31.0000000Z,192.97,189.1397,208.4076,sl,59,0,-3.0973799036119604083536300979
HYPERUSDT,0,2026-08-02T12:46:43.0000000Z,0.06694,0.06396786,0.07549975,sl,1,3,1.3800000000000000000000000000
HYPERUSDT,0,2026-08-02T13:01:17.0000000Z,0.06692,0.06345354,0.07690339,sl,1,3,1.3800000000000000000000000000
ZESTUSDT,0,2026-08-02T13:16:30.0000000Z,0.2616,0.260902,0.28751,sl,0,0,-0.5202293577981651376146788991
FIGHTUSDT,0,2026-08-02T13:31:26.0000000Z,0.003327,0.00331325,0.00389545,sl,0,0,-0.7399278629395852119026149684
COTIUSDT,0,2026-08-02T14:00:53.0000000Z,0.013,0.0129673,0.01532355,sl,0,0,-0.4973076923076923076923076923
XPTUSDT,1,2026-08-02T14:15:33.0000000Z,1649.6,1671.3076,1484.64,sl,27,0,-2.0938967022308438409311348197
JCTUSDT,1,2026-08-02T16:40:19.0000000Z,0.0037013,0.00371375,0.0035262,sl,0,0,-0.6245524545429984059654715911
1000SATSUSDT,0,2026-08-02T16:54:19.0000000Z,0.00001067,0.00001062,0.00001192,sl,0,0,-0.8229053420805998125585754452
PLTRUSDT,1,2026-08-02T19:05:46.0000000Z,122.88,124.7855,117.1635,sl,11,0,-2.4460498046875
EPICUSDT,1,2026-08-02T20:22:40.0000000Z,0.9239,0.929325,0.832865,sl,0,0,-1.0007771403831583504708301764
LITUSDT,0,2026-08-02T20:35:45.0000000Z,2.0337,1.985544,2.196396,sl,7,3,1.3800000000000000000000000000
ARCUSDT,0,2026-08-02T20:51:26.0000000Z,0.05237,0.0521805,0.05683,sl,0,0,-0.6627725797212144357456559099
PIEVERSEUSDT,1,2026-08-02T21:06:22.0000000Z,0.7714,0.77462,0.720735,sl,0,0,-0.7461343012704174228675136116
COLLECTUSDT,0,2026-08-02T22:52:14.0000000Z,0.05576,0.055648,0.059907,sl,0,0,-0.4212912482065997130559540890
KGENUSDT,0,2026-08-02T23:52:23.0000000Z,0.2047,0.20112594,0.2159583,sl,0,0,-2.7389985344406448461162677089
1MBABYDOGEUSDT,0,2026-08-03T00:12:09.0000000Z,0.0003049,0.00029491,0.00033487,sl,87,2,0.6300000000000000000000000000
EULUSDT,0,2026-08-03T01:11:41.0000000Z,1.4723,1.463795,1.57306,sl,0,0,-0.9865013923792705291041228011
4USDT,0,2026-08-03T01:32:41.0000000Z,0.009584,0.00957665,0.0101504,sl,0,0,-0.2350354757929883138564273790
4USDT,0,2026-08-03T01:32:47.0000000Z,0.009578,0.00957665,0.0101504,sl,0,0,-0.1411422008770098141574441428
BULLAUSDT,0,2026-08-03T02:16:42.0000000Z,0.014341,0.0142562,0.01558455,sl,0,0,-1.0069674360225925667666132069
KOMAUSDT,0,2026-08-03T02:16:48.0000000Z,0.015669,0.0156312,0.02348005,sl,0,0,-0.4818609994256174612291786330
CLOUSDT,0,2026-08-03T02:55:19.0000000Z,0.13307,0.13056296,0.14096717,sl,2,3,1.3800000000000000000000000000
KGENUSDT,0,2026-08-03T03:14:05.0000000Z,0.2088,0.20327515,0.22471156,sl,1,2,0.6300000000000000000000000000
PORTALUSDT,0,2026-08-03T03:14:14.0000000Z,0.01064,0.01035996,0.01152214,sl,3,1,-0.12
LAUSDT,0,2026-08-03T03:49:45.0000000Z,0.04783,0.047185,0.051094,sl,0,0,-2.1427890445327200501777127326
KGENUSDT,0,2026-08-03T06:11:12.0000000Z,0.2091,0.20264508,0.22769016,sl,11,0,-4.7505021520803443328550932568
VICUSDT,1,2026-08-03T06:11:24.0000000Z,0.0277,0.028013,0.024808,sl,0,0,-1.8149458483754512635379061372
MMTUSDT,0,2026-08-03T07:12:01.0000000Z,0.1549,0.15407,0.18067,sl,0,0,-0.9237443511943189154293092318
ENSOUSDT,1,2026-08-03T07:56:11.0000000Z,0.9304,0.933815,0.879155,sl,0,0,-0.6705696474634565778159931212
1000RATSUSDT,0,2026-08-03T08:11:10.0000000Z,0.07051,0.070301,0.076877,sl,0,0,-0.5646177847113884555382215289
BRUSDT,0,2026-08-03T08:56:10.0000000Z,0.14571,0.1448325,0.159412,sl,0,0,-1.0233353922174181593576281655
DOTUSDT,1,2026-08-03T09:26:05.0000000Z,0.7969,0.808606,0.761782,sl,10,0,-2.3234132262517254360647509097
USUSDT,0,2026-08-03T09:26:21.0000000Z,0.055924,0.05309536,0.0648342,sl,0,0,-7.7070109434232172233745797868
HIMSUSDT,0,2026-08-03T10:40:56.0000000Z,27.35,26.754317,28.6955,sl,10,3,1.3800000000000000000000000000
OPENUSDT,0,2026-08-03T10:55:52.0000000Z,0.173,0.169223,0.18684,tp,11,3,11.880000000000000000000000001
CTKUSDT,0,2026-08-03T11:53:42.0000000Z,0.0982,0.097985,0.105075,sl,0,0,-0.4484114052953156822810590631
USUSDT,0,2026-08-03T12:14:08.0000000Z,0.055908,0.05260887,0.06630026,sl,62,0,-8.971497102382485511912427559
PTBUSDT,0,2026-08-03T12:14:20.0000000Z,0.0010337,0.00097371,0.00122265,sl,0,0,-8.825136886911096062687433492
PTBUSDT,0,2026-08-03T12:14:27.0000000Z,0.001039,0.00098732,0.00120179,sl,0,0,-7.5810202117420596727622714148
BNBUSDT,1,2026-08-03T12:37:56.0000000Z,592.2,602.566,561.102,sl,10,1,-0.12
ZEREBROUSDT,1,2026-08-03T12:38:25.0000000Z,0.035903,0.03620605,0.033635,sl,0,0,-1.3861198228560287441160905774
1000SATSUSDT,0,2026-08-03T12:57:53.0000000Z,0.00001018,0.00001014,0.00001097,sl,0,0,-0.7093909626719056974459724951
PHAROSUSDT,0,2026-08-03T13:16:44.0000000Z,0.4241,0.421665,0.44871,sl,0,0,-0.9812355576514972883753831644
APRUSDT,0,2026-08-03T13:37:44.0000000Z,0.2032,0.1986745,0.219456,sl,11,0,-3.4606742125984251968503937008
CROSSUSDT,1,2026-08-03T13:54:28.0000000Z,0.0964,0.0967365,0.091174,sl,0,0,-0.6435995850622406639004149378
ACXUSDT,1,2026-08-03T15:04:46.0000000Z,0.04018,0.040484,0.0367405,sl,0,0,-1.2548929815828770532603285216
NOMUSDT,0,2026-08-03T17:19:40.0000000Z,0.001477,0.00145325,0.00155181,sl,26,0,-2.5319837508463100880162491537
BROCCOLI714USDT,0,2026-08-03T19:59:29.0000000Z,0.01336,0.01263755,0.01552735,sl,5,1,-0.12
AKEUSDT,0,2026-08-03T20:46:00.0000000Z,0.0045869,0.00456414,0.00545695,sl,0,0,-0.8642935315790621116658309534
BOTUSDT,1,2026-08-03T22:39:55.0000000Z,27.81,27.8965,25.763,sl,0,0,-0.5865587918015102481121898598
FIGHTUSDT,0,2026-08-03T22:54:47.0000000Z,0.003501,0.00344891,0.00368333,sl,0,0,-2.3517909168808911739502999143
VELVETUSDT,0,2026-08-04T00:27:15.0000000Z,0.4213,0.41318576,0.44685985,tp,10,3,8.980350106812247804414906242
PIPPINUSDT,1,2026-08-04T00:27:32.0000000Z,0.01849,0.018735,0.01691,sl,0,0,-2.1075608436992969172525689562
MYXUSDT,0,2026-08-04T01:47:25.0000000Z,0.08324,0.08123725,0.08954868,sl,0,0,-3.7289920711196540124939932725
SYNUSDT,0,2026-08-04T01:47:32.0000000Z,0.0853,0.08457,0.089975,sl,0,0,-1.4037045720984759671746776084
KORUUSDT,1,2026-08-04T02:33:36.0000000Z,15.82,16.009,14.869,sl,0,0,-1.9120353982300884955752212390
ZHIPUUSDT,0,2026-08-04T03:04:08.0000000Z,125.74,122.8970186,133.165,sl,7,3,1.3800000000000000000000000001
ZHIPUUSDT,0,2026-08-04T03:04:14.0000000Z,125.51,122.6722189,133.0385,sl,7,3,1.3800000000000000000000000000
ZHIPUUSDT,0,2026-08-04T03:04:19.0000000Z,125.54,123.1070348,133.055,sl,7,3,1.3800000000000000000000000000
ESPUSDT,0,2026-08-04T04:36:20.0000000Z,0.06476,0.0602811,0.0781967,sl,46,0,-10.494227918468190240889437925
1000LUNCUSDT,1,2026-08-04T04:51:54.0000000Z,0.05068,0.051002,0.048354,sl,8,2,0.6300000000000000000000000000
MYXUSDT,0,2026-08-04T05:21:44.0000000Z,0.08325,0.08091317,0.09061101,sl,7,3,1.3800000000000000000000000000
